-1.9916305541992188,-0.24230575561523438
0.7806434631347656,-0.22714710235595703
2.9430408477783203,-0.1898174285888672
5.249121189117432,-0.1678152084350586
7.558410167694092,-0.07672452926635742
9.892292022705078,0.24124479293823242
9.809106826782227,2.3068623542785645
9.918643951416016,4.331956386566162
9.86983871459961,6.3567118644714355
9.499898910522461,8.500904083251953
7.562012195587158,8.630346298217773
5.927842617034912,8.723409652709961
4.049305438995361,8.675575256347656
2.370861530303955,8.717145919799805
0.36705827713012695,8.619678497314453
-1.621574878692627,8.642084121704102
-3.664283275604248,8.710488319396973
-5.800268650054932,8.6829252243042
-7.90408182144165,8.525836944580078
-10.186506271362305,9.1818463516235352
-12.264747619628906,8.630674362182617
-13.754526138305664,7.417794704437256
-13.773419380187988,5.184451580047607
-13.662174224853516,2.957794666290283
-13.686732292175293,0.8059077262878418
-12.424965858459473,-0.22784137725830078
-10.195856094360352,-0.4161111831665039
-8.134255409240723,-0.07981061935424805
-6.247829437255859,-0.11574506759643555
-4.460759162902832,-0.24339675903320312
